,filename,shot_id,begin,end,transcript
9162,5544574287152993687.xml,935,3031.04,3033.21,
9163,5544574287152993687.xml,936,3033.22,3050.19,"Stace, it's me again.  Please call me back...  I just want to know that  you and Lily are OK, that is it."
9164,5544574287152993687.xml,937,3050.2,3056.07,"Yes, darling?  Janine's running a bit late. She'll be here any minute though."
9165,5544574287152993687.xml,938,3056.08,3065.07,"Oh, listen, no worries,  pal, no worries. Ryan, Lily's gonna be OK, all right?  You reckon? What if Stacey's gone off her meds?  She's done it before. No, no, she's not off her meds."
9166,5544574287152993687.xml,939,3065.08,3070.12,What? 
9167,5544574287152993687.xml,940,3070.13,3081.19,"D'you know where she is?  No. Alfie, tell me. Ryan, I don't know anything.  Please. Listen, you've not heard  it from me OK, but Kat does."
9168,5544574287152993687.xml,941,3081.2,3087.15,"Another one?  Oh, yeah, that one. Yeah definitely.  D'you know what,  I could kill for a drink. Me too!"
9169,5544574287152993687.xml,942,3087.16,3089.01,
9170,5544574287152993687.xml,943,3089.02,3090.14,"How did you get that past her?  Oh, I've always got a plan B."
9171,5544574287152993687.xml,944,3090.15,3094.21,"Come on, give me that. "
9172,5544574287152993687.xml,945,3094.22,3095.21,
9173,5544574287152993687.xml,946,3095.22,3104.06,"It's just been  one of those days, OK?"
9174,5544574287152993687.xml,947,3104.07,3106.05,
9175,5544574287152993687.xml,948,3106.06,3107.08,
9176,5544574287152993687.xml,949,3107.09,3109.06,So sorry I'm late. There was traffic. 
9177,5544574287152993687.xml,950,3109.07,3110.07,
9178,5544574287152993687.xml,951,3110.08,3111.07,
9179,5544574287152993687.xml,952,3111.08,3116.09,Assalam o Alaikum. I'm Tamwar.  Wa alaikum assalam
9180,5544574287152993687.xml,953,3116.1,3117.23,
9181,5544574287152993687.xml,954,3117.24,3120.23,
9182,5544574287152993687.xml,955,3120.24,3122.15,"Oh, that's lovely, Whit, thanks. "
9183,5544574287152993687.xml,956,3122.16,3124.01,Are you sure about wearing orange? 
9184,5544574287152993687.xml,957,3124.02,3128.2,"Only, with your colouring, you  just run the risk of...you know.."
9185,5544574287152993687.xml,958,3128.21,3132.13,"looking like a satsuma.  Well, it's better than looking  like a corpse in lip-gloss."
9186,5544574287152993687.xml,959,3132.14,3133.21,
9187,5544574287152993687.xml,960,3133.22,3135.09,They say you should tone it down  a bit by the time you get to 60.
9188,5544574287152993687.xml,961,3135.1,3139.04,"Sixty? I'm closer to your age,  darling. Yeah, course you are."
9189,5544574287152993687.xml,962,3139.05,3144.0,"Hey, don't you think you should be  taking it easy... Or not. Up to you."
9190,5544574287152993687.xml,963,3144.01,3147.23,"Right. So, if you could have a  master, who would it be? Ryan!"
9191,5544574287152993687.xml,964,3147.24,3149.05,
9192,5544574287152993687.xml,965,3149.06,3152.06,Food's up! 
9193,5544574287152993687.xml,966,3152.07,3154.24,
9194,5544574287152993687.xml,967,3155.0,3155.22,
9195,5544574287152993687.xml,968,3155.23,3157.12,What's so funny?  I was just saying who we wouldn't mind being a slave for.
9196,5544574287152993687.xml,969,3157.13,3159.01,
9197,5544574287152993687.xml,970,3159.02,3160.11,
9198,5544574287152993687.xml,971,3160.12,3172.1,"Denise just chose my brother.  Ryan? Isn't he a bit young for you?  Well, it's not like we're spoilt for choice round here. Who was I gonna choose?  Charlie Slater? Phil Mitchell?  Urgh, I see your point.  Well, I don't need anyone but Mas. "
9199,5544574287152993687.xml,972,3172.11,3176.17,"Aww!  So, what's the secret to your  oh-so-perfect relationship?"
9200,5544574287152993687.xml,973,3176.18,3179.13,"Well, there's trust. "
9201,5544574287152993687.xml,974,3179.14,3184.02,And compromise.  And the fact that we like to  keep things spicy in the bedroom as well as the business.
9202,5544574287152993687.xml,975,3184.03,3186.11,
9203,5544574287152993687.xml,976,3186.12,3189.06,
9204,5544574287152993687.xml,977,3189.07,3191.2,
9205,5544574287152993687.xml,978,3191.21,3199.07,"So, tell me, Tamwar. What is it  you like so much about my daughter? Everything. Not everything.  I'm more into her mind,  not her looks."
9206,5544574287152993687.xml,979,3199.08,3200.01,
9207,5544574287152993687.xml,980,3200.02,3205.04,"What's wrong with her looks?  Nothing! She looks great, she dresses  great, she's a great kisser..."
9208,5544574287152993687.xml,981,3205.05,3206.13,I'd imagine.  Cos she doesn't let me kiss her.
9209,5544574287152993687.xml,982,3206.14,3209.1,She doesn't let me do anything.  Not that I've tried!
9210,5544574287152993687.xml,983,3209.11,3211.12,
9211,5544574287152993687.xml,984,3211.13,3217.09,"Dad, I'm really thirsty.  Did you order some water?"
9212,5544574287152993687.xml,985,3217.1,3223.18,What are you saying?  I don't know. He's confusing me. Just try and be a bit more more...  normal.
9213,5544574287152993687.xml,986,3223.19,3225.1,The water's on its way.  So... Did you watch last week's X Factor?
9214,5544574287152993687.xml,987,3225.11,3229.18,
9215,5544574287152993687.xml,988,3229.19,3231.08,
9216,5544574287152993687.xml,989,3231.09,3232.21,Maybe we should get back to the  subject of your suitability for Afia.
9217,5544574287152993687.xml,990,3232.22,3238.17,
9218,5544574287152993687.xml,991,3238.18,3240.07,You know what? I could... 
9219,5544574287152993687.xml,992,3240.08,3248.2,"I could spend all evening  trying to prove to you that I'm good enough for her, but I wouldn't manage it  because I'm not."
9220,5544574287152993687.xml,993,3248.21,3254.24,"Because your daughter is amazing.  She's decent, honest, brave...  I'm just a geek who wasn't good  enough for Oxford and works for his parents on a market stall instead."
9221,5544574287152993687.xml,994,3255.0,3258.04,
9222,5544574287152993687.xml,995,3258.05,3262.16,"I don't know why I'm telling you all  this, because I suspect after tonight you won't let me see Afia again."
9223,5544574287152993687.xml,996,3262.17,3265.03,"But all the same, I'm glad I spent  the time with her that I did."
9224,5544574287152993687.xml,997,3265.04,3267.0,
9225,5544574287152993687.xml,998,3267.01,3268.15,Not just cos of the kissing. 
9226,5544574287152993687.xml,999,3268.16,3270.07,
9227,5544574287152993687.xml,1000,3270.08,3272.01,Sit. 
9228,5544574287152993687.xml,1001,3272.02,3273.11,
9229,5544574287152993687.xml,1002,3273.12,3274.14,Sit down. 
9230,5544574287152993687.xml,1003,3274.15,3278.18,I really don't care about the  majority of what you just said.
9231,5544574287152993687.xml,1004,3278.19,3280.12,
9232,5544574287152993687.xml,1005,3280.13,3282.13,"But the bit about my daughter  being amazing, I did get."
9233,5544574287152993687.xml,1006,3282.14,3286.08,"And any boy who feels that way about  her, and is prepared to tell me so, is the kind of boy I approve of."
9234,5544574287152993687.xml,1007,3286.09,3293.05,
9235,5544574287152993687.xml,1008,3293.06,3294.1,"Let's start again, shall we? "
9236,5544574287152993687.xml,1009,3294.11,3297.15,
9237,5544574287152993687.xml,1010,3297.16,3299.19,
9238,5544574287152993687.xml,1011,3299.2,3305.0,"Stop talking about what  you and Ricky get up to now. Especially in such a vulgar way. Shut up, you, don't get  your Tena Lady in a twist."
9239,5544574287152993687.xml,1012,3305.01,3305.22,
9240,5544574287152993687.xml,1013,3305.23,3307.11,I tell you who hasn't spilled. Jane! 
9241,5544574287152993687.xml,1014,3307.12,3309.05,
9242,5544574287152993687.xml,1015,3309.06,3310.1,"Yeah, well, some things are just  best left unsaid, in't they."
9243,5544574287152993687.xml,1016,3310.11,3315.22,"Yeah, I'd rather do without that  image, thanks. No offence, Jane."
9244,5544574287152993687.xml,1017,3315.23,3317.12,
9245,5544574287152993687.xml,1018,3317.13,3318.24,
9246,5544574287152993687.xml,1019,3319.0,3321.22,"Oh, Jane, I'm really sorry. "
9247,5544574287152993687.xml,1020,3321.23,3324.02,I bet Ian's not that bad in bed. 
9248,5544574287152993687.xml,1021,3324.03,3330.22,"If she doesn't like what you're  saying, she'll just whack you with her walking stick."
9249,5544574287152993687.xml,1022,3330.23,3332.18,Afia's grandmother  is certainly a character.
9250,5544574287152993687.xml,1023,3332.19,3334.03,Her and my mum should get together. 
9251,5544574287152993687.xml,1024,3334.04,3336.18,"Formidable woman, is she?  Well, some may say formidable, Dad prefers spirited."
9252,5544574287152993687.xml,1025,3336.19,3338.21,
9253,5544574287152993687.xml,1026,3338.22,3341.07,"Nothing wrong with that.  Afia is the same. So, when can I meet the  famous Mother of Tamwar?"
9254,5544574287152993687.xml,1027,3341.08,3342.13,
9255,5544574287152993687.xml,1028,3342.14,3344.07,"Oh, I'm sure you'll get the Zainab  Masood cross examination soon enough."
9256,5544574287152993687.xml,1029,3344.08,3344.18,
9257,5544574287152993687.xml,1030,3344.19,3346.03,
9258,5544574287152993687.xml,1031,3346.04,3346.12,
9259,5544574287152993687.xml,1032,3346.13,3347.24,
9260,5544574287152993687.xml,1033,3348.0,3352.09,"I've lost count of all the  things he's done, the ways he's let me down over the years."
9261,5544574287152993687.xml,1034,3352.1,3360.16,"Just when I thought he  couldn't do it any more, he finds a way. "
9262,5544574287152993687.xml,1035,3360.17,3370.15,"We all feel neglected  from time to time. Yeah. I mean when Ricky's watching  Match of the Day and I have to get his attention, I practically have  to dance round the room naked."
9263,5544574287152993687.xml,1036,3370.16,3371.19,
9264,5544574287152993687.xml,1037,3371.2,3373.2,"But I don't, do I. "
9265,5544574287152993687.xml,1038,3373.21,3384.06,"I wish it was just that,  but it's more...  much more.  He doesn't see me.  I'm invisible. "
9266,5544574287152993687.xml,1039,3384.07,3393.11,"Ever since I've known him,  he's raved about his kids, and the investments,  and the profit margins. He's raved about his exes as well.  I've heard the way he talks about Cindy and Mel to other blokes..."
9267,5544574287152993687.xml,1040,3393.12,3399.07,"how glamorous they were, you know,  how proud he was to be with them."
9268,5544574287152993687.xml,1041,3399.08,3415.06,"But me?  If he thinks me at all, it's...  like an old pair of slippers.  Not sexy, not exciting...  just... "
9269,5544574287152993687.xml,1042,3415.07,3420.05,just there. 
9270,5544574287152993687.xml,1043,3420.06,3423.1,Maybe you can go away for a bit. 
9271,5544574287152993687.xml,1044,3423.11,3432.06,"Second honeymoon?  Yeah, it's not like he can't afford  it, all them businesses he owns. How many businesses does he own?  It's too late for that. "
9272,5544574287152993687.xml,1045,3432.07,3434.09,
9273,5544574287152993687.xml,1046,3434.1,3452.05,"You know, you're married, Jane.  All right, marriage takes work. You can't just throw it all away  because everything isn't perfect. Don't you think I know that?  I know Ian's got flaws,  I know - so have I. And that's why, no matter what  he's done, I've put my doubts to one side and supported him."
9274,5544574287152993687.xml,1047,3452.06,3454.11,
9275,5544574287152993687.xml,1048,3454.12,3462.22,That's what you do  for the man you love. And I do love him. 
9276,5544574287152993687.xml,1049,3462.23,3478.13,"He's broken my heart so many times  that any feelings I once had,  he's killed and we can't come back from that. "
9277,5544574287152993687.xml,1050,3478.14,3483.22,And that's why I'm leaving him. 
9278,5544574287152993687.xml,1051,3483.23,3489.11,
9279,5544574287152993687.xml,1052,3489.12,3491.06,
9280,5544574287152993687.xml,1053,3491.07,3505.02,"MUSIC: ""Saturday Night's Alright""  by Elton John"
9281,5544574287152993687.xml,1054,3505.03,3507.14,
9282,5544574287152993687.xml,1055,3507.15,3515.1,
9283,5544574287152993687.xml,1056,3515.11,3516.1,
9284,5544574287152993687.xml,1057,3516.11,3517.13,
9285,5544574287152993687.xml,1058,3517.14,3527.15,"MUSIC: ""California Gurls""  by Katy Perry"
9286,5544574287152993687.xml,1059,3527.16,3527.22,
9287,5544574287152993687.xml,1060,3527.23,3530.0,
9288,5544574287152993687.xml,1061,3530.01,3534.23,
9289,5544574287152993687.xml,1062,3534.24,3538.04,
9290,5544574287152993687.xml,1063,3538.05,3542.09,"MUSIC: ""The Chain""  by Fleetwood Mac"
9291,5544574287152993687.xml,1064,3542.1,3543.11,
9292,5544574287152993687.xml,1065,3543.12,3543.16,
9293,5544574287152993687.xml,1066,3543.17,3544.23,
9294,5544574287152993687.xml,1067,3544.24,3547.07,
9295,5544574287152993687.xml,1068,3547.08,3548.24,
9296,5544574287152993687.xml,1069,3549.0,3551.02,
9297,5544574287152993687.xml,1070,3551.03,3561.05,"MUSIC: ""Saturday Night's Alright""  by Elton John"
9298,5544574287152993687.xml,1071,3561.06,3563.18,It's sexist!  It's charity!
9299,5544574287152993687.xml,1072,3563.19,3565.09,No. Charity is  getting your head shaved or running round a park 16 times.
9300,5544574287152993687.xml,1073,3565.1,3567.11,
9301,5544574287152993687.xml,1074,3567.12,3569.13,Auctioning off women is sexist! 
9302,5544574287152993687.xml,1075,3569.14,3571.14,I thought you were going to see  Stacey. Don't change the subject.
9303,5544574287152993687.xml,1076,3571.15,3573.19,
9304,5544574287152993687.xml,1077,3573.2,3578.15,Did you or did you not agree to this  auction? Yes. Thank you. That's before I knew it was women only.
9305,5544574287152993687.xml,1078,3578.16,3579.18,Who spends more money? Women nursing  a gin and splash all night or big fat hairy blokes with a beer belly?
9306,5544574287152993687.xml,1079,3579.19,3586.04,"Darling, the idea is to turn  a profit, and get those tills to sing as quickly as we can."
9307,5544574287152993687.xml,1080,3586.05,3589.1,"Oh, right. I thought the idea  was to raise money for kids."
9308,5544574287152993687.xml,1081,3589.11,3595.11,"Kids, lepers, dogs with hearing  problems. Let's raise the money, then we'll worry about the charity."
9309,5544574287152993687.xml,1082,3595.12,3604.1,"You go and see Stacey  and let me worry about the auction. You ready then, Mr Patronising? "
9310,5544574287152993687.xml,1083,3604.11,3614.14,"Yes, thank you.  Got me stage, me microphone. All right, Cyril?  He's banging out the old tunes. Shame none of your  girls have turned up, innit?"
9311,5544574287152993687.xml,1084,3614.15,3617.17,
9312,5544574287152993687.xml,1085,3617.18,3630.24,"You know, girls, look,  I shouldn't have said what I said. It's all right,  we know you never meant it. No, I do mean it but I... "
9313,5544574287152993687.xml,1086,3631.0,3636.17,"I shouldn't have told you lot.  ZAINAB:  'No, you shouldn't have. 'What kind of position  does that put us in, huh?"
9314,5544574287152993687.xml,1087,3636.18,3639.05,"'What do I say to him  when I see him?' I am sorry, I'm really sorry but  just try and forget I said anything. I...don't want him to find out."
9315,5544574287152993687.xml,1088,3639.06,3640.22,
9316,5544574287152993687.xml,1089,3640.23,3644.19,
9317,5544574287152993687.xml,1090,3644.2,3655.19,"Course you don't. It can't have  been an easy decision. It never is. Give her a break, girls. I might have known that you wouldn't  have a problem with this. Meaning? Meaning you left your husband,  you abandoned your children."
9318,5544574287152993687.xml,1091,3655.2,3656.18,"Excuse me, aren't you the woman  who disowned her son? Look, please."
9319,5544574287152993687.xml,1092,3656.19,3657.17,
9320,5544574287152993687.xml,1093,3657.18,3659.04,
9321,5544574287152993687.xml,1094,3659.05,3660.02,Please don't say anything to him. 
9322,5544574287152993687.xml,1095,3660.03,3662.11,
9323,5544574287152993687.xml,1096,3662.12,3663.24,"No, darling, we won't. Will we? "
