,file,shot_id,start,end,start_s,end_s,duration
11062,5547193787702629969.mp4,225,00:11:07:02,00:11:12:22,667.02,672.22,5.2000000000000455
11063,5547193787702629969.mp4,226,00:11:12:23,00:11:15:06,672.23,675.06,2.8299999999999272
11064,5547193787702629969.mp4,227,00:11:15:07,00:11:18:19,675.07,678.19,3.1200000000000045
11065,5547193787702629969.mp4,228,00:11:18:20,00:11:24:06,678.2,684.06,5.8599999999999
11066,5547193787702629969.mp4,229,00:11:24:07,00:11:24:20,684.07,684.2,0.12999999999999545
11067,5547193787702629969.mp4,230,00:11:24:21,00:11:28:12,684.21,688.12,3.909999999999968
11068,5547193787702629969.mp4,231,00:11:28:13,00:11:29:23,688.13,689.23,1.1000000000000227
11069,5547193787702629969.mp4,232,00:11:29:24,00:11:35:05,689.24,695.05,5.809999999999945
11070,5547193787702629969.mp4,233,00:11:35:06,00:11:36:07,695.06,696.07,1.0100000000001046
11071,5547193787702629969.mp4,234,00:11:36:08,00:11:37:18,696.08,697.18,1.099999999999909
11072,5547193787702629969.mp4,235,00:11:37:19,00:11:39:21,697.19,699.21,2.019999999999982
11073,5547193787702629969.mp4,236,00:11:39:22,00:11:41:14,699.22,701.14,1.919999999999959
11074,5547193787702629969.mp4,237,00:11:41:15,00:11:43:22,701.15,703.22,2.07000000000005
11075,5547193787702629969.mp4,238,00:11:43:23,00:11:44:14,703.23,704.14,0.9099999999999682
11076,5547193787702629969.mp4,239,00:11:44:15,00:12:03:09,704.15,723.09,18.940000000000055
11077,5547193787702629969.mp4,240,00:12:03:10,00:12:06:01,723.1,726.01,2.909999999999968
11078,5547193787702629969.mp4,241,00:12:06:02,00:12:09:03,726.02,729.03,3.009999999999991
11079,5547193787702629969.mp4,242,00:12:09:04,00:12:10:11,729.04,730.11,1.07000000000005
11080,5547193787702629969.mp4,243,00:12:10:12,00:12:12:02,730.12,732.02,1.8999999999999773
11081,5547193787702629969.mp4,244,00:12:12:03,00:12:14:17,732.03,734.17,2.1399999999999864
11082,5547193787702629969.mp4,245,00:12:14:18,00:12:19:22,734.18,739.22,5.040000000000077
11083,5547193787702629969.mp4,246,00:12:19:23,00:12:27:00,739.23,747.0,7.769999999999982
11084,5547193787702629969.mp4,247,00:12:27:01,00:12:32:24,747.01,752.24,5.230000000000018
11085,5547193787702629969.mp4,248,00:12:33:00,00:12:34:11,753.0,754.11,1.1100000000000136
11086,5547193787702629969.mp4,249,00:12:34:12,00:12:39:13,754.12,759.13,5.009999999999991
11087,5547193787702629969.mp4,250,00:12:39:14,00:12:41:07,759.14,761.07,1.9300000000000637
11088,5547193787702629969.mp4,251,00:12:41:08,00:12:42:24,761.08,762.24,1.1599999999999682
11089,5547193787702629969.mp4,252,00:12:43:00,00:12:44:08,763.0,764.08,1.080000000000041
11090,5547193787702629969.mp4,253,00:12:44:09,00:12:52:00,764.09,772.0,7.909999999999968
11091,5547193787702629969.mp4,254,00:12:52:01,00:12:55:11,772.01,775.11,3.1000000000000227
11092,5547193787702629969.mp4,255,00:12:55:12,00:12:57:22,775.12,777.22,2.1000000000000227
11093,5547193787702629969.mp4,256,00:12:57:23,00:12:59:02,777.23,779.02,1.7899999999999636
11094,5547193787702629969.mp4,257,00:12:59:03,00:13:00:15,779.03,780.15,1.1200000000000045
11095,5547193787702629969.mp4,258,00:13:00:16,00:13:03:17,780.16,783.17,3.009999999999991
11096,5547193787702629969.mp4,259,00:13:03:18,00:13:09:03,783.18,789.03,5.850000000000023
11097,5547193787702629969.mp4,260,00:13:09:04,00:13:12:21,789.04,792.21,3.1700000000000728
11098,5547193787702629969.mp4,261,00:13:12:22,00:13:16:15,792.22,796.15,3.92999999999995
11099,5547193787702629969.mp4,262,00:13:16:16,00:13:18:11,796.16,798.11,1.9500000000000455
11100,5547193787702629969.mp4,263,00:13:18:12,00:13:20:11,798.12,800.11,1.990000000000009
11101,5547193787702629969.mp4,264,00:13:20:12,00:13:21:14,800.12,801.14,1.0199999999999818
11102,5547193787702629969.mp4,265,00:13:21:15,00:13:25:21,801.15,805.21,4.060000000000059
11103,5547193787702629969.mp4,266,00:13:25:22,00:13:28:18,805.22,808.18,2.9599999999999227
11104,5547193787702629969.mp4,267,00:13:28:19,00:13:30:13,808.19,810.13,1.9399999999999409
11105,5547193787702629969.mp4,268,00:13:30:14,00:13:31:18,810.14,811.18,1.0399999999999636
11106,5547193787702629969.mp4,269,00:13:31:19,00:13:34:06,811.19,814.06,2.869999999999891
11107,5547193787702629969.mp4,270,00:13:34:07,00:13:36:24,814.07,816.24,2.169999999999959
11108,5547193787702629969.mp4,271,00:13:37:00,00:13:40:20,817.0,820.2,3.2000000000000455
11109,5547193787702629969.mp4,272,00:13:40:21,00:13:42:24,820.21,822.24,2.0299999999999727
11110,5547193787702629969.mp4,273,00:13:43:00,00:13:44:12,823.0,824.12,1.1200000000000045
11111,5547193787702629969.mp4,274,00:13:44:13,00:13:46:00,824.13,826.0,1.8700000000000045
11112,5547193787702629969.mp4,275,00:13:46:01,00:13:47:03,826.01,827.03,1.0199999999999818
11113,5547193787702629969.mp4,276,00:13:47:04,00:13:52:20,827.04,832.2,5.160000000000082
11114,5547193787702629969.mp4,277,00:13:52:21,00:13:54:00,832.21,834.0,1.7899999999999636
11115,5547193787702629969.mp4,278,00:13:54:01,00:13:57:05,834.01,837.05,3.0399999999999636
11116,5547193787702629969.mp4,279,00:13:57:06,00:13:59:16,837.06,839.16,2.1000000000000227
11117,5547193787702629969.mp4,280,00:13:59:17,00:14:01:00,839.17,841.0,1.830000000000041
11118,5547193787702629969.mp4,281,00:14:01:01,00:14:02:20,841.01,842.2,1.1900000000000546
11119,5547193787702629969.mp4,282,00:14:02:21,00:14:03:18,842.21,843.18,0.9699999999999136
11120,5547193787702629969.mp4,283,00:14:03:19,00:14:04:21,843.19,844.21,1.0199999999999818
11121,5547193787702629969.mp4,284,00:14:04:22,00:14:06:15,844.22,846.15,1.92999999999995
11122,5547193787702629969.mp4,285,00:14:06:16,00:14:07:21,846.16,847.21,1.0500000000000682
11123,5547193787702629969.mp4,286,00:14:07:22,00:14:08:13,847.22,848.13,0.9099999999999682
11124,5547193787702629969.mp4,287,00:14:08:14,00:14:10:15,848.14,850.15,2.009999999999991
11125,5547193787702629969.mp4,288,00:14:10:16,00:14:11:20,850.16,851.2,1.0400000000000773
11126,5547193787702629969.mp4,289,00:14:11:21,00:14:14:06,851.21,854.06,2.849999999999909
11127,5547193787702629969.mp4,290,00:14:14:07,00:14:16:09,854.07,856.09,2.019999999999982
11128,5547193787702629969.mp4,291,00:14:16:10,00:14:21:16,856.1,861.16,5.059999999999945
11129,5547193787702629969.mp4,292,00:14:21:17,00:14:23:09,861.17,863.09,1.9200000000000728
11130,5547193787702629969.mp4,293,00:14:23:10,00:14:26:23,863.1,866.23,3.1299999999999955
11131,5547193787702629969.mp4,294,00:14:26:24,00:14:29:11,866.24,869.11,2.8700000000000045
11132,5547193787702629969.mp4,295,00:14:29:12,00:14:30:12,869.12,870.12,1.0
11133,5547193787702629969.mp4,296,00:14:30:13,00:14:31:15,870.13,871.15,1.0199999999999818
11134,5547193787702629969.mp4,297,00:14:31:16,00:14:32:03,871.16,872.03,0.8700000000000045
11135,5547193787702629969.mp4,298,00:14:32:04,00:14:32:15,872.04,872.15,0.11000000000001364
11136,5547193787702629969.mp4,299,00:14:32:16,00:14:33:20,872.16,873.2,1.0400000000000773
11137,5547193787702629969.mp4,300,00:14:33:21,00:14:35:16,873.21,875.16,1.9499999999999318
11138,5547193787702629969.mp4,301,00:14:35:17,00:14:36:23,875.17,876.23,1.0600000000000591
11139,5547193787702629969.mp4,302,00:14:36:24,00:14:38:02,876.24,878.02,1.7799999999999727
11140,5547193787702629969.mp4,303,00:14:38:03,00:14:45:04,878.03,885.04,7.009999999999991
11141,5547193787702629969.mp4,304,00:14:45:05,00:15:40:16,885.05,940.16,55.110000000000014
11142,5547193787702629969.mp4,305,00:15:40:17,00:15:42:00,940.17,942.0,1.830000000000041
11143,5547193787702629969.mp4,306,00:15:42:01,00:15:43:03,942.01,943.03,1.0199999999999818
11144,5547193787702629969.mp4,307,00:15:43:04,00:15:43:14,943.04,943.14,0.10000000000002274
11145,5547193787702629969.mp4,308,00:15:43:15,00:15:46:13,943.15,946.13,2.980000000000018
11146,5547193787702629969.mp4,309,00:15:46:14,00:15:48:10,946.14,948.1,1.9600000000000364
11147,5547193787702629969.mp4,310,00:15:48:11,00:15:50:24,948.11,950.24,2.1299999999999955
11148,5547193787702629969.mp4,311,00:15:51:00,00:15:51:09,951.0,951.09,0.09000000000003183
11149,5547193787702629969.mp4,312,00:15:51:10,00:15:51:13,951.1,951.13,0.029999999999972715
11150,5547193787702629969.mp4,313,00:15:51:14,00:15:52:03,951.14,952.03,0.8899999999999864
11151,5547193787702629969.mp4,314,00:15:52:04,00:15:54:06,952.04,954.06,2.019999999999982
11152,5547193787702629969.mp4,315,00:15:54:07,00:16:17:02,954.07,977.02,22.949999999999932
11153,5547193787702629969.mp4,316,00:16:17:03,00:16:31:02,977.03,991.02,13.990000000000009
11154,5547193787702629969.mp4,317,00:16:31:03,00:16:34:21,991.03,994.21,3.1800000000000637
11155,5547193787702629969.mp4,318,00:16:34:22,00:16:38:19,994.22,998.19,3.9700000000000273
11156,5547193787702629969.mp4,319,00:16:38:20,00:16:40:00,998.2,1000.0,1.7999999999999545
11157,5547193787702629969.mp4,320,00:16:40:01,00:16:41:06,1000.01,1001.06,1.0499999999999545
11158,5547193787702629969.mp4,321,00:16:41:07,00:16:43:22,1001.07,1003.22,2.1499999999999773
11159,5547193787702629969.mp4,322,00:16:43:23,00:16:44:21,1003.23,1004.21,0.9800000000000182
11160,5547193787702629969.mp4,323,00:16:44:22,00:16:45:14,1004.22,1005.14,0.9199999999999591
11161,5547193787702629969.mp4,324,00:16:45:15,00:16:47:01,1005.15,1007.01,1.8600000000000136
11162,5547193787702629969.mp4,325,00:16:47:02,00:16:57:04,1007.02,1017.04,10.019999999999982
11163,5547193787702629969.mp4,326,00:16:57:05,00:16:59:03,1017.05,1019.03,1.9800000000000182
11164,5547193787702629969.mp4,327,00:16:59:04,00:17:00:19,1019.04,1020.19,1.150000000000091
11165,5547193787702629969.mp4,328,00:17:00:20,00:17:09:08,1020.2,1029.08,8.879999999999882
11166,5547193787702629969.mp4,329,00:17:09:09,00:17:13:11,1029.09,1033.11,4.019999999999982
11167,5547193787702629969.mp4,330,00:17:13:12,00:17:15:14,1033.12,1035.14,2.020000000000209
11168,5547193787702629969.mp4,331,00:17:15:15,00:17:18:06,1035.15,1038.06,2.9099999999998545
11169,5547193787702629969.mp4,332,00:17:18:07,00:17:19:12,1038.07,1039.12,1.0499999999999545
11170,5547193787702629969.mp4,333,00:17:19:13,00:17:24:06,1039.13,1044.06,4.929999999999836
11171,5547193787702629969.mp4,334,00:17:24:07,00:17:25:06,1044.07,1045.06,0.9900000000000091
11172,5547193787702629969.mp4,335,00:17:25:07,00:17:25:23,1045.07,1045.23,0.16000000000008185
11173,5547193787702629969.mp4,336,00:17:25:24,00:17:31:06,1045.24,1051.06,5.819999999999936
11174,5547193787702629969.mp4,337,00:17:31:07,00:17:33:19,1051.07,1053.19,2.1200000000001182
11175,5547193787702629969.mp4,338,00:17:33:20,00:17:37:10,1053.2,1057.1,3.8999999999998636
11176,5547193787702629969.mp4,339,00:17:37:11,00:17:38:22,1057.11,1058.22,1.1100000000001273
11177,5547193787702629969.mp4,340,00:17:38:23,00:17:41:11,1058.23,1061.11,2.8799999999998818
11178,5547193787702629969.mp4,341,00:17:41:12,00:17:43:12,1061.12,1063.12,2.0
11179,5547193787702629969.mp4,342,00:17:43:13,00:17:44:10,1063.13,1064.1,0.9699999999997999
11180,5547193787702629969.mp4,343,00:17:44:11,00:17:45:23,1064.11,1065.23,1.1200000000001182
11181,5547193787702629969.mp4,344,00:17:45:24,00:17:46:17,1065.24,1066.17,0.9300000000000637
11182,5547193787702629969.mp4,345,00:17:46:18,00:17:47:24,1066.18,1067.24,1.0599999999999454
11183,5547193787702629969.mp4,346,00:17:48:00,00:17:49:09,1068.0,1069.09,1.0899999999999181
11184,5547193787702629969.mp4,347,00:17:49:10,00:17:50:22,1069.1,1070.22,1.1200000000001182
11185,5547193787702629969.mp4,348,00:17:50:23,00:17:52:16,1070.23,1072.16,1.9300000000000637
11186,5547193787702629969.mp4,349,00:17:52:17,00:17:55:06,1072.17,1075.06,2.8899999999998727
11187,5547193787702629969.mp4,350,00:17:55:07,00:17:59:11,1075.07,1079.11,4.039999999999964
11188,5547193787702629969.mp4,351,00:17:59:12,00:18:01:02,1079.12,1081.02,1.900000000000091
11189,5547193787702629969.mp4,352,00:18:01:03,00:18:03:13,1081.03,1083.13,2.1000000000001364
11190,5547193787702629969.mp4,353,00:18:03:14,00:18:04:16,1083.14,1084.16,1.0199999999999818
11191,5547193787702629969.mp4,354,00:18:04:17,00:18:07:04,1084.17,1087.04,2.869999999999891
11192,5547193787702629969.mp4,355,00:18:07:05,00:18:08:05,1087.05,1088.05,1.0
11193,5547193787702629969.mp4,356,00:18:08:06,00:18:08:19,1088.06,1088.19,0.13000000000010914
11194,5547193787702629969.mp4,357,00:18:08:20,00:18:10:09,1088.2,1090.09,1.8899999999998727
11195,5547193787702629969.mp4,358,00:18:10:10,00:18:13:04,1090.1,1093.04,2.9400000000000546
11196,5547193787702629969.mp4,359,00:18:13:05,00:18:15:15,1093.05,1095.15,2.1000000000001364
11197,5547193787702629969.mp4,360,00:18:15:16,00:18:17:00,1095.16,1097.0,1.8399999999999181
11198,5547193787702629969.mp4,361,00:18:17:01,00:18:22:17,1097.01,1102.17,5.160000000000082
11199,5547193787702629969.mp4,362,00:18:22:18,00:18:27:16,1102.18,1107.16,4.980000000000018
11200,5547193787702629969.mp4,363,00:18:27:17,00:18:30:03,1107.17,1110.03,2.8599999999999
11201,5547193787702629969.mp4,364,00:18:30:04,00:18:32:03,1110.04,1112.03,1.990000000000009
11202,5547193787702629969.mp4,365,00:18:32:04,00:18:34:02,1112.04,1114.02,1.9800000000000182
11203,5547193787702629969.mp4,366,00:18:34:03,00:18:36:09,1114.03,1116.09,2.0599999999999454
11204,5547193787702629969.mp4,367,00:18:36:10,00:18:37:14,1116.1,1117.14,1.040000000000191
11205,5547193787702629969.mp4,368,00:18:37:15,00:18:38:02,1117.15,1118.02,0.8699999999998909
11206,5547193787702629969.mp4,369,00:18:38:03,00:18:40:18,1118.03,1120.18,2.150000000000091
11207,5547193787702629969.mp4,370,00:18:40:19,00:18:41:21,1120.19,1121.21,1.0199999999999818
11208,5547193787702629969.mp4,371,00:18:41:22,00:18:47:03,1121.22,1127.03,5.809999999999945
11209,5547193787702629969.mp4,372,00:18:47:04,00:18:49:14,1127.04,1129.14,2.1000000000001364
11210,5547193787702629969.mp4,373,00:18:49:15,00:18:52:05,1129.15,1132.05,2.8999999999998636
11211,5547193787702629969.mp4,374,00:18:52:06,00:18:53:19,1132.06,1133.19,1.1300000000001091
11212,5547193787702629969.mp4,375,00:18:53:20,00:18:54:19,1133.2,1134.19,0.9900000000000091
11213,5547193787702629969.mp4,376,00:18:54:20,00:18:56:14,1134.2,1136.14,1.9400000000000546
11214,5547193787702629969.mp4,377,00:18:56:15,00:18:59:06,1136.15,1139.06,2.9099999999998545
11215,5547193787702629969.mp4,378,00:18:59:07,00:19:08:12,1139.07,1148.12,9.049999999999955
11216,5547193787702629969.mp4,379,00:19:08:13,00:19:09:22,1148.13,1149.22,1.0899999999999181
11217,5547193787702629969.mp4,380,00:19:09:23,00:19:12:24,1149.23,1152.24,3.009999999999991
11218,5547193787702629969.mp4,381,00:19:13:00,00:19:15:22,1153.0,1155.22,2.2200000000000273
11219,5547193787702629969.mp4,382,00:19:15:23,00:19:18:01,1155.23,1158.01,2.7799999999999727
11220,5547193787702629969.mp4,383,00:19:18:02,00:19:20:19,1158.02,1160.19,2.1700000000000728
11221,5547193787702629969.mp4,384,00:19:20:20,00:19:23:07,1160.2,1163.07,2.869999999999891
11222,5547193787702629969.mp4,385,00:19:23:08,00:19:24:23,1163.08,1164.23,1.150000000000091
11223,5547193787702629969.mp4,386,00:19:24:24,00:19:27:23,1164.24,1167.23,2.990000000000009
11224,5547193787702629969.mp4,387,00:19:27:24,00:19:28:06,1167.24,1168.06,0.8199999999999363
11225,5547193787702629969.mp4,388,00:19:28:07,00:19:32:15,1168.07,1172.15,4.080000000000155
11226,5547193787702629969.mp4,389,00:19:32:16,00:19:34:07,1172.16,1174.07,1.9099999999998545
11227,5547193787702629969.mp4,390,00:19:34:08,00:19:37:09,1174.08,1177.09,3.009999999999991
11228,5547193787702629969.mp4,391,00:19:37:10,00:19:43:24,1177.1,1183.24,6.1400000000001
11229,5547193787702629969.mp4,392,00:19:44:00,00:19:45:19,1184.0,1185.19,1.1900000000000546
11230,5547193787702629969.mp4,393,00:19:45:20,00:19:46:07,1185.2,1186.07,0.8699999999998909
11231,5547193787702629969.mp4,394,00:19:46:08,00:19:48:01,1186.08,1188.01,1.9300000000000637
11232,5547193787702629969.mp4,395,00:19:48:02,00:19:48:20,1188.02,1188.2,0.18000000000006366
11233,5547193787702629969.mp4,396,00:19:48:21,00:19:52:00,1188.21,1192.0,3.7899999999999636
11234,5547193787702629969.mp4,397,00:19:52:01,00:19:53:06,1192.01,1193.06,1.0499999999999545
11235,5547193787702629969.mp4,398,00:19:53:07,00:20:05:14,1193.07,1205.14,12.070000000000164
11236,5547193787702629969.mp4,399,00:20:05:15,00:20:12:05,1205.15,1212.05,6.899999999999864
11237,5547193787702629969.mp4,400,00:20:12:06,00:20:15:21,1212.06,1215.21,3.150000000000091
11238,5547193787702629969.mp4,401,00:20:15:22,00:20:20:08,1215.22,1220.08,4.8599999999999
11239,5547193787702629969.mp4,402,00:20:20:09,00:20:30:08,1220.09,1230.08,9.990000000000009
11240,5547193787702629969.mp4,403,00:20:30:09,00:20:37:24,1230.09,1237.24,7.150000000000091
11241,5547193787702629969.mp4,404,00:20:38:00,00:20:39:16,1238.0,1239.16,1.1600000000000819
11242,5547193787702629969.mp4,405,00:20:39:17,00:20:47:14,1239.17,1247.14,7.970000000000027
11243,5547193787702629969.mp4,406,00:20:47:15,00:20:52:11,1247.15,1252.11,4.959999999999809
11244,5547193787702629969.mp4,407,00:20:52:12,00:20:53:09,1252.12,1253.09,0.9700000000000273
11245,5547193787702629969.mp4,408,00:20:53:10,00:20:55:11,1253.1,1255.11,2.009999999999991
11246,5547193787702629969.mp4,409,00:20:55:12,00:21:00:20,1255.12,1260.2,5.080000000000155
11247,5547193787702629969.mp4,410,00:21:00:21,00:21:03:10,1260.21,1263.1,2.8899999999998727
11248,5547193787702629969.mp4,411,00:21:03:11,00:21:05:12,1263.11,1265.12,2.009999999999991
11249,5547193787702629969.mp4,412,00:21:05:13,00:21:11:00,1265.13,1271.0,5.869999999999891
11250,5547193787702629969.mp4,413,00:21:11:01,00:21:16:04,1271.01,1276.04,5.029999999999973
11251,5547193787702629969.mp4,414,00:21:16:05,00:21:18:10,1276.05,1278.1,2.0499999999999545
11252,5547193787702629969.mp4,415,00:21:18:11,00:21:22:14,1278.11,1282.14,4.0300000000002
11253,5547193787702629969.mp4,416,00:21:22:15,00:21:25:09,1282.15,1285.09,2.939999999999827
11254,5547193787702629969.mp4,417,00:21:25:10,00:21:45:24,1285.1,1305.24,20.1400000000001
11255,5547193787702629969.mp4,418,00:21:46:00,00:21:51:18,1306.0,1311.18,5.180000000000064
11256,5547193787702629969.mp4,419,00:21:51:19,00:21:55:20,1311.19,1315.2,4.009999999999991
11257,5547193787702629969.mp4,420,00:21:55:21,00:22:01:05,1315.21,1321.05,5.839999999999918
11258,5547193787702629969.mp4,421,00:22:01:06,00:22:04:13,1321.06,1324.13,3.0700000000001637
11259,5547193787702629969.mp4,422,00:22:04:14,00:22:07:07,1324.14,1327.07,2.9299999999998363
11260,5547193787702629969.mp4,423,00:22:07:08,00:22:16:23,1327.08,1336.23,9.150000000000091
11261,5547193787702629969.mp4,424,00:22:16:24,00:22:29:01,1336.24,1349.01,12.769999999999982
11262,5547193787702629969.mp4,425,00:22:29:02,00:22:32:11,1349.02,1352.11,3.089999999999918
11263,5547193787702629969.mp4,426,00:22:32:12,00:22:56:13,1352.12,1376.13,24.01000000000022
11264,5547193787702629969.mp4,427,00:22:56:14,00:23:01:04,1376.14,1381.04,4.899999999999864
11265,5547193787702629969.mp4,428,00:23:01:05,00:23:03:08,1381.05,1383.08,2.0299999999999727
11266,5547193787702629969.mp4,429,00:23:03:09,00:23:05:03,1383.09,1385.03,1.9400000000000546
11267,5547193787702629969.mp4,430,00:23:05:04,00:23:08:24,1385.04,1388.24,3.2000000000000455
11268,5547193787702629969.mp4,431,00:23:09:00,00:23:12:08,1389.0,1392.08,3.0799999999999272
11269,5547193787702629969.mp4,432,00:23:12:09,00:23:16:08,1392.09,1396.08,3.990000000000009
11270,5547193787702629969.mp4,433,00:23:16:09,00:23:17:22,1396.09,1397.22,1.1300000000001091
11271,5547193787702629969.mp4,434,00:23:17:23,00:23:36:09,1397.23,1416.09,18.8599999999999
11272,5547193787702629969.mp4,435,00:23:36:10,00:23:40:16,1416.1,1420.16,4.060000000000173
11273,5547193787702629969.mp4,436,00:23:40:17,00:23:46:13,1420.17,1426.13,5.960000000000036
11274,5547193787702629969.mp4,437,00:23:46:14,00:23:48:04,1426.14,1428.04,1.8999999999998636
11275,5547193787702629969.mp4,438,00:23:48:05,00:23:51:03,1428.05,1431.03,2.980000000000018
11276,5547193787702629969.mp4,439,00:23:51:04,00:23:57:16,1431.04,1437.16,6.120000000000118
11277,5547193787702629969.mp4,440,00:23:57:17,00:24:01:21,1437.17,1441.21,4.039999999999964
11278,5547193787702629969.mp4,441,00:24:01:22,00:24:06:12,1441.22,1446.12,4.899999999999864
11279,5547193787702629969.mp4,442,00:24:06:13,00:24:12:06,1446.13,1452.06,5.929999999999836
11280,5547193787702629969.mp4,443,00:24:12:07,00:24:14:05,1452.07,1454.05,1.9800000000000182
